stationen,ort,jahr,niederschlag,lat,lon
VIO,Vicosoprano,1947,1350,46.35,9.633333333
VIO,Vicosoprano,1948,1311.7,46.35,9.633333333
VIO,Vicosoprano,1949,989.1,46.35,9.633333333
VIO,Vicosoprano,1950,1345.4,46.35,9.633333333
VIO,Vicosoprano,1951,2130.1,46.35,9.633333333
VIO,Vicosoprano,1952,1382.5,46.35,9.633333333
VIO,Vicosoprano,1953,1111.5,46.35,9.633333333
VIO,Vicosoprano,1954,1554.7,46.35,9.633333333
VIO,Vicosoprano,1955,1018.1,46.35,9.633333333
VIO,Vicosoprano,1956,1364.3,46.35,9.633333333
VIO,Vicosoprano,1957,1489.5,46.35,9.633333333
VIO,Vicosoprano,1958,1680.1,46.35,9.633333333
VIO,Vicosoprano,1959,1218.2,46.35,9.633333333
VIO,Vicosoprano,1960,2272.7,46.35,9.633333333
VIO,Vicosoprano,1961,1216.7,46.35,9.633333333
VIO,Vicosoprano,1962,974.4,46.35,9.633333333
VIO,Vicosoprano,1963,1823.8,46.35,9.633333333
VIO,Vicosoprano,1964,1040.6,46.35,9.633333333
VIO,Vicosoprano,1965,1631.5,46.35,9.633333333
VIO,Vicosoprano,1966,1572,46.35,9.633333333
VIO,Vicosoprano,1967,1464.8,46.35,9.633333333
VIO,Vicosoprano,1968,1771.2,46.35,9.633333333
VIO,Vicosoprano,1969,1286.9,46.35,9.633333333
VIO,Vicosoprano,1970,1428.7,46.35,9.633333333
VIO,Vicosoprano,1971,1467.2,46.35,9.633333333
VIO,Vicosoprano,1972,1281.8,46.35,9.633333333
VIO,Vicosoprano,1973,1213.5,46.35,9.633333333
VIO,Vicosoprano,1974,1203.8,46.35,9.633333333
VIO,Vicosoprano,1975,1454.6,46.35,9.633333333
VIO,Vicosoprano,1976,,46.35,9.633333333
VIO,Vicosoprano,1977,,46.35,9.633333333
VIO,Vicosoprano,1978,,46.35,9.633333333
VIO,Vicosoprano,1979,,46.35,9.633333333
VIO,Vicosoprano,1980,,46.35,9.633333333
VIO,Vicosoprano,1981,,46.35,9.633333333
VIO,Vicosoprano,1982,,46.35,9.633333333
VIO,Vicosoprano,1983,,46.35,9.633333333
VIO,Vicosoprano,1984,,46.35,9.633333333
VIO,Vicosoprano,1985,,46.35,9.633333333
VIO,Vicosoprano,1986,,46.35,9.633333333
VIO,Vicosoprano,1987,,46.35,9.633333333
VIO,Vicosoprano,1988,,46.35,9.633333333
VIO,Vicosoprano,1989,,46.35,9.633333333
VIO,Vicosoprano,1990,,46.35,9.633333333
VIO,Vicosoprano,1991,,46.35,9.633333333
VIO,Vicosoprano,1992,,46.35,9.633333333
VIO,Vicosoprano,1993,,46.35,9.633333333
VIO,Vicosoprano,1994,,46.35,9.633333333
VIO,Vicosoprano,1995,,46.35,9.633333333
VIO,Vicosoprano,1996,,46.35,9.633333333
VIO,Vicosoprano,1997,,46.35,9.633333333
VIO,Vicosoprano,1998,,46.35,9.633333333
VIO,Vicosoprano,1999,,46.35,9.633333333
VIO,Vicosoprano,2000,,46.35,9.633333333
VIO,Vicosoprano,2001,,46.35,9.633333333
VIO,Vicosoprano,2002,,46.35,9.633333333
VIO,Vicosoprano,2003,,46.35,9.633333333
VIO,Vicosoprano,2004,,46.35,9.633333333
VIO,Vicosoprano,2005,,46.35,9.633333333
VIO,Vicosoprano,2006,1091.3,46.35,9.633333333
VIO,Vicosoprano,2007,1151,46.35,9.633333333
VIO,Vicosoprano,2008,1839.9,46.35,9.633333333
VIO,Vicosoprano,2009,1362.4,46.35,9.633333333
VIO,Vicosoprano,2010,1400.5,46.35,9.633333333
VIO,Vicosoprano,2011,1361,46.35,9.633333333
VIO,Vicosoprano,2012,1521.1,46.35,9.633333333
VIO,Vicosoprano,2013,1550,46.35,9.633333333
VIO,Vicosoprano,2014,1790.1,46.35,9.633333333
VIO,Vicosoprano,2015,1171.8,46.35,9.633333333
VIO,Vicosoprano,2016,1375.1,46.35,9.633333333
VIO,Vicosoprano,2017,1419.9,46.35,9.633333333
VIO,Vicosoprano,2018,1370.6,46.35,9.633333333
VIO,Vicosoprano,2019,1706,46.35,9.633333333
VIO,Vicosoprano,2020,1391.4,46.35,9.633333333
VIO,Vicosoprano,2021,1240.6,46.35,9.633333333
VIO,Vicosoprano,2022,936.9,46.35,9.633333333
LOE,Vicosoprano / Löbbia,1977,2056.3,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1978,1526.5,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1979,1940,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1980,1280,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1981,1729.7,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1982,1665.2,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1983,1540.4,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1984,1611.9,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1985,1586.4,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1986,1593.2,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1987,1826.8,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1988,1498,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1989,1260,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1990,1282.9,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1991,1273.9,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1992,1479.9,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1993,1633.5,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1994,1474.1,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1995,1149.2,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1996,1648.6,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1997,1420.2,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1998,1281.4,46.35,9.616666667
LOE,Vicosoprano / Löbbia,1999,1842.3,46.35,9.616666667
LOE,Vicosoprano / Löbbia,2000,2077.9,46.35,9.616666667
LOE,Vicosoprano / Löbbia,2001,1594.8,46.35,9.616666667
LOE,Vicosoprano / Löbbia,2002,1776.5,46.35,9.616666667
LOE,Vicosoprano / Löbbia,2003,1003.3,46.35,9.616666667
LOE,Vicosoprano / Löbbia,2004,1125.6,46.35,9.616666667
VDGLA,Villars-le-Grand / Petite-Glâne,2020,824.2,46.9,7
VDGLA,Villars-le-Grand / Petite-Glâne,2021,,46.9,7
VDGLA,Villars-le-Grand / Petite-Glâne,2022,697.9,46.9,7
VIT,Villars-Tiercelin,1985,1200.2,46.61666667,6.716666667
VIT,Villars-Tiercelin,1986,1251.9,46.61666667,6.716666667
VIT,Villars-Tiercelin,1987,1523.6,46.61666667,6.716666667
VIT,Villars-Tiercelin,1988,1662.7,46.61666667,6.716666667
VIT,Villars-Tiercelin,1989,1017.3,46.61666667,6.716666667
VIT,Villars-Tiercelin,1990,1554.1,46.61666667,6.716666667
VIT,Villars-Tiercelin,1991,1263.9,46.61666667,6.716666667
VIT,Villars-Tiercelin,1992,1439.3,46.61666667,6.716666667
VIT,Villars-Tiercelin,1993,1359.6,46.61666667,6.716666667
VIT,Villars-Tiercelin,1994,1455.4,46.61666667,6.716666667
VIT,Villars-Tiercelin,1995,1734.8,46.61666667,6.716666667
VIT,Villars-Tiercelin,1996,1307.7,46.61666667,6.716666667
VIT,Villars-Tiercelin,1997,1446.3,46.61666667,6.716666667
VIT,Villars-Tiercelin,1998,1228.8,46.61666667,6.716666667
VIT,Villars-Tiercelin,1999,1727.1,46.61666667,6.716666667
VIT,Villars-Tiercelin,2000,1503.7,46.61666667,6.716666667
VIT,Villars-Tiercelin,2001,1869.1,46.61666667,6.716666667
VIT,Villars-Tiercelin,2002,1625.7,46.61666667,6.716666667
VIT,Villars-Tiercelin,2003,1100.9,46.61666667,6.716666667
VIT,Villars-Tiercelin,2004,1341.2,46.61666667,6.716666667
VIT,Villars-Tiercelin,2005,1090.9,46.61666667,6.716666667
VIT,Villars-Tiercelin,2006,1652.8,46.61666667,6.716666667
VIT,Villars-Tiercelin,2007,1663.5,46.61666667,6.716666667
VIT,Villars-Tiercelin,2008,1455.2,46.61666667,6.716666667
VIT,Villars-Tiercelin,2009,1245.4,46.61666667,6.716666667
VIT,Villars-Tiercelin,2010,1171.7,46.61666667,6.716666667
VIT,Villars-Tiercelin,2011,1055.8,46.61666667,6.716666667
VIT,Villars-Tiercelin,2012,1606,46.61666667,6.716666667
VIT,Villars-Tiercelin,2013,1584.2,46.61666667,6.716666667
VIT,Villars-Tiercelin,2014,1288.4,46.61666667,6.716666667
VIT,Villars-Tiercelin,2015,878.9,46.61666667,6.716666667
VIT,Villars-Tiercelin,2016,1371.7,46.61666667,6.716666667
VIT,Villars-Tiercelin,2017,1048.3,46.61666667,6.716666667
VIT,Villars-Tiercelin,2018,1022.4,46.61666667,6.716666667
VIT,Villars-Tiercelin,2019,1166.6,46.61666667,6.716666667
VIT,Villars-Tiercelin,2020,1155.1,46.61666667,6.716666667
VIT,Villars-Tiercelin,2021,1290,46.61666667,6.716666667
VIT,Villars-Tiercelin,2022,1061,46.61666667,6.716666667
BEVIL,Villeret,1998,1163.1,47.16666667,7.033333333
BEVIL,Villeret,1999,1347.8,47.16666667,7.033333333
BEVIL,Villeret,2000,1133.6,47.16666667,7.033333333
BEVIL,Villeret,2001,1423.6,47.16666667,7.033333333
BEVIL,Villeret,2002,1440.7,47.16666667,7.033333333
BEVIL,Villeret,2003,784.9,47.16666667,7.033333333
BEVIL,Villeret,2004,1182.3,47.16666667,7.033333333
BEVIL,Villeret,2005,938.4,47.16666667,7.033333333
BEVIL,Villeret,2006,1414.5,47.16666667,7.033333333
BEVIL,Villeret,2007,1573.9,47.16666667,7.033333333
BEVIL,Villeret,2008,1081.7,47.16666667,7.033333333
BEVIL,Villeret,2009,918.6,47.16666667,7.033333333
BEVIL,Villeret,2010,,47.16666667,7.033333333
BEVIL,Villeret,2011,,47.16666667,7.033333333
BEVIL,Villeret,2012,,47.16666667,7.033333333
BEVIL,Villeret,2013,,47.16666667,7.033333333
BEVIL,Villeret,2014,1120.9,47.16666667,7.033333333
BEVIL,Villeret,2015,966,47.16666667,7.033333333
BEVIL,Villeret,2016,,47.16666667,7.033333333
BEVIL,Villeret,2017,,47.16666667,7.033333333
BEVIL,Villeret,2018,1128.3,47.16666667,7.033333333
BEVIL,Villeret,2019,1187.8,47.16666667,7.033333333
BEVIL,Villeret,2020,936.6,47.16666667,7.033333333
BEVIL,Villeret,2021,1353.9,47.16666667,7.033333333
VIS,Visp,1980,656.8,46.3,7.85
VIS,Visp,1981,883.4,46.3,7.85
VIS,Visp,1982,593.9,46.3,7.85
VIS,Visp,1983,566.5,46.3,7.85
VIS,Visp,1984,553.4,46.3,7.85
VIS,Visp,1985,592.8,46.3,7.85
VIS,Visp,1986,810.4,46.3,7.85
VIS,Visp,1987,631.4,46.3,7.85
VIS,Visp,1988,585.2,46.3,7.85
VIS,Visp,1989,468.2,46.3,7.85
VIS,Visp,1990,575.2,46.3,7.85
VIS,Visp,1991,606.2,46.3,7.85
VIS,Visp,1992,710.2,46.3,7.85
VIS,Visp,1993,638.2,46.3,7.85
VIS,Visp,1994,764.9,46.3,7.85
VIS,Visp,1995,664.1,46.3,7.85
VIS,Visp,1996,518.4,46.3,7.85
VIS,Visp,1997,454.4,46.3,7.85
VIS,Visp,1998,397.5,46.3,7.85
VIS,Visp,1999,639.1,46.3,7.85
VIS,Visp,2000,672.9,46.3,7.85
VIS,Visp,2001,589.6,46.3,7.85
VIS,Visp,2002,697.6,46.3,7.85
VIS,Visp,2003,345.6,46.3,7.85
VIS,Visp,2004,527.9,46.3,7.85
VIS,Visp,2005,475.2,46.3,7.85
VIS,Visp,2006,522.7,46.3,7.85
VIS,Visp,2007,743.4,46.3,7.85
VIS,Visp,2008,650.7,46.3,7.85
VIS,Visp,2009,545.5,46.3,7.85
VIS,Visp,2010,445,46.3,7.85
VIS,Visp,2011,516.1,46.3,7.85
VIS,Visp,2012,583.6,46.3,7.85
VIS,Visp,2013,613.4,46.3,7.85
VIS,Visp,2014,616.8,46.3,7.85
VIS,Visp,2015,623.6,46.3,7.85
VIS,Visp,2016,550.4,46.3,7.85
VIS,Visp,2017,566.2,46.3,7.85
VIS,Visp,2018,901.7,46.3,7.85
VIS,Visp,2019,623,46.3,7.85
VIS,Visp,2020,507.6,46.3,7.85
VIS,Visp,2021,700.5,46.3,7.85
VIS,Visp,2022,450.6,46.3,7.85
VSP,Visp,1961,547.3,46.3,7.883333333
VSP,Visp,1962,718.2,46.3,7.883333333
VSP,Visp,1963,579,46.3,7.883333333
VSP,Visp,1964,449.8,46.3,7.883333333
VSP,Visp,1965,738.6,46.3,7.883333333
VSP,Visp,1966,644,46.3,7.883333333
VSP,Visp,1967,455.1,46.3,7.883333333
VSP,Visp,1968,750.8,46.3,7.883333333
VSP,Visp,1969,496.3,46.3,7.883333333
VSP,Visp,1970,603.9,46.3,7.883333333
VSP,Visp,1971,528.6,46.3,7.883333333
ISP,Visp,1960,672.3,46.28333333,7.883333333
ISP,Visp,1961,547.3,46.28333333,7.883333333
ISP,Visp,1962,751.1,46.28333333,7.883333333
ISP,Visp,1963,642.4,46.28333333,7.883333333
ISP,Visp,1964,485.9,46.28333333,7.883333333
ISP,Visp,1965,795,46.28333333,7.883333333
ISP,Visp,1966,779.4,46.28333333,7.883333333
ISP,Visp,1967,532.4,46.28333333,7.883333333
ISP,Visp,1968,833.1,46.28333333,7.883333333
ISP,Visp,1969,545.3,46.28333333,7.883333333
ISP,Visp,1970,642.8,46.28333333,7.883333333
ISP,Visp,1971,,46.28333333,7.883333333
ISP,Visp,1972,600.5,46.28333333,7.883333333
ISP,Visp,1973,500.6,46.28333333,7.883333333
ISP,Visp,1974,645.5,46.28333333,7.883333333
ISP,Visp,1975,817.9,46.28333333,7.883333333
ISP,Visp,1976,664.7,46.28333333,7.883333333
ISP,Visp,1977,846.7,46.28333333,7.883333333
ISP,Visp,1978,867.5,46.28333333,7.883333333
ISP,Visp,1979,942.8,46.28333333,7.883333333
ISP,Visp,1980,745.3,46.28333333,7.883333333
ISP,Visp,1981,1168.1,46.28333333,7.883333333
ISP,Visp,1982,682.6,46.28333333,7.883333333
VSVIS,Visperterminen,2014,830.5,46.26666667,7.9
VSVIS,Visperterminen,2015,672.5,46.26666667,7.9
VSVIS,Visperterminen,2016,591,46.26666667,7.9
VSVIS,Visperterminen,2017,615,46.26666667,7.9
VSVIS,Visperterminen,2018,1275,46.26666667,7.9
VSVIS,Visperterminen,2019,,46.26666667,7.9
VSVIS,Visperterminen,2020,613.8,46.26666667,7.9
VSVIS,Visperterminen,2021,628.2,46.26666667,7.9
VSVIS,Visperterminen,2022,460.4,46.26666667,7.9
VOT,Vorderthal,1961,1680.8,47.11666667,8.9
VOT,Vorderthal,1962,1806.3,47.11666667,8.9
VOT,Vorderthal,1963,1749.3,47.11666667,8.9
VOT,Vorderthal,1964,1582.4,47.11666667,8.9
VOT,Vorderthal,1965,2330.2,47.11666667,8.9
VOT,Vorderthal,1966,2228.1,47.11666667,8.9
VOT,Vorderthal,1967,1893.9,47.11666667,8.9
VOT,Vorderthal,1968,2070.1,47.11666667,8.9
VOT,Vorderthal,1969,1925.3,47.11666667,8.9
VOT,Vorderthal,1970,2465,47.11666667,8.9
VOT,Vorderthal,1971,1581.6,47.11666667,8.9
VOT,Vorderthal,1972,1694.2,47.11666667,8.9
VOT,Vorderthal,1973,1736.6,47.11666667,8.9
VOT,Vorderthal,1974,2146,47.11666667,8.9
VOT,Vorderthal,1975,1862.2,47.11666667,8.9
VOT,Vorderthal,1976,1712.8,47.11666667,8.9
VOT,Vorderthal,1977,2075.7,47.11666667,8.9
VOT,Vorderthal,1978,1958.3,47.11666667,8.9
VOT,Vorderthal,1979,2068.1,47.11666667,8.9
VOT,Vorderthal,1980,2023.9,47.11666667,8.9
VOT,Vorderthal,1981,2262.3,47.11666667,8.9
VRI,Vrin,1933,1171.5,46.65,9.1
VRI,Vrin,1934,1309.1,46.65,9.1
VRI,Vrin,1935,1567.4,46.65,9.1
VRI,Vrin,1936,1160.2,46.65,9.1
VRI,Vrin,1937,1256.3,46.65,9.1
VRI,Vrin,1938,961.3,46.65,9.1
VRI,Vrin,1939,1400.7,46.65,9.1
VRI,Vrin,1940,1218.6,46.65,9.1
VRI,Vrin,1941,952.7,46.65,9.1
VRI,Vrin,1942,906.2,46.65,9.1
VRI,Vrin,1943,922.1,46.65,9.1
VRI,Vrin,1944,1142.5,46.65,9.1
VRI,Vrin,1945,1194.3,46.65,9.1
VRI,Vrin,1946,1080,46.65,9.1
VRI,Vrin,1947,1057.9,46.65,9.1
VRI,Vrin,1948,984.4,46.65,9.1
VRI,Vrin,1949,827.6,46.65,9.1
VRI,Vrin,1950,1181.5,46.65,9.1
VRI,Vrin,1951,1367.7,46.65,9.1
VRI,Vrin,1952,1196.4,46.65,9.1
VRI,Vrin,1953,927.6,46.65,9.1
VRI,Vrin,1954,1435.5,46.65,9.1
VRI,Vrin,1955,890.5,46.65,9.1
VRI,Vrin,1956,1191.3,46.65,9.1
VRI,Vrin,1957,1062.3,46.65,9.1
VRI,Vrin,1958,1240.7,46.65,9.1
VRI,Vrin,1959,753,46.65,9.1
VRI,Vrin,1960,1287.3,46.65,9.1
VRI,Vrin,1961,879.1,46.65,9.1
VRI,Vrin,1962,942.8,46.65,9.1
VRI,Vrin,1963,1297.3,46.65,9.1
VRI,Vrin,1964,917.7,46.65,9.1
VRI,Vrin,1965,1020.5,46.65,9.1
VRI,Vrin,1966,1168.3,46.65,9.1
VRI,Vrin,1967,1111.3,46.65,9.1
VRI,Vrin,1968,1134.3,46.65,9.1
VRI,Vrin,1969,801,46.65,9.1
VRI,Vrin,1970,965.8,46.65,9.1
VRI,Vrin,1971,760,46.65,9.1
VRI,Vrin,1972,699.1,46.65,9.1
VRI,Vrin,1973,860.2,46.65,9.1
VRI,Vrin,1974,875.3,46.65,9.1
VRI,Vrin,1975,1049,46.65,9.1
VRI,Vrin,1976,923.4,46.65,9.1
VRI,Vrin,1977,1279.4,46.65,9.1
VRI,Vrin,1978,998.7,46.65,9.1
VRI,Vrin,1979,1275.1,46.65,9.1
VRI,Vrin,1980,927.5,46.65,9.1
VRI,Vrin,1981,1455.2,46.65,9.1
VRI,Vrin,1982,1096.2,46.65,9.1
VRI,Vrin,1983,1068,46.65,9.1
VRI,Vrin,1984,1042.5,46.65,9.1
VRI,Vrin,1985,1087.3,46.65,9.1
VRI,Vrin,1986,1088.8,46.65,9.1
VRI,Vrin,1987,1362.8,46.65,9.1
VRI,Vrin,1988,1222.1,46.65,9.1
VRI,Vrin,1989,953.4,46.65,9.1
VRI,Vrin,1990,1018.8,46.65,9.1
VRI,Vrin,1991,1141.2,46.65,9.1
VRI,Vrin,1992,1151.5,46.65,9.1
VRI,Vrin,1993,1457.5,46.65,9.1
VRI,Vrin,1994,982.7,46.65,9.1
VRI,Vrin,1995,1059.8,46.65,9.1
VRI,Vrin,1996,1118,46.65,9.1
VRI,Vrin,1997,1002.5,46.65,9.1
VRI,Vrin,1998,1157.7,46.65,9.1
VRI,Vrin,1999,1404.8,46.65,9.1
VRI,Vrin,2000,1219.1,46.65,9.1
VRI,Vrin,2001,1198.3,46.65,9.1
VRI,Vrin,2002,1451.3,46.65,9.1
VRI,Vrin,2003,808.1,46.65,9.1
VRI,Vrin,2004,961.3,46.65,9.1
VRI,Vrin,2005,803.2,46.65,9.1
VRI,Vrin,2006,825,46.65,9.1
VRI,Vrin,2007,1203.7,46.65,9.1
VRI,Vrin,2008,1433.4,46.65,9.1
VRI,Vrin,2009,998.9,46.65,9.1
VRI,Vrin,2010,1139.5,46.65,9.1
VRI,Vrin,2011,1014.7,46.65,9.1
VRI,Vrin,2012,1468.4,46.65,9.1
VRI,Vrin,2013,1095.7,46.65,9.1
VRI,Vrin,2014,1291.6,46.65,9.1
VRI,Vrin,2015,982,46.65,9.1
VRI,Vrin,2016,1134.3,46.65,9.1
VRI,Vrin,2017,1083.2,46.65,9.1
VRI,Vrin,2018,948.3,46.65,9.1
VRI,Vrin,2019,1319.5,46.65,9.1
VRI,Vrin,2020,1131,46.65,9.1
VRI,Vrin,2021,1090,46.65,9.1
VRI,Vrin,2022,807.2,46.65,9.1
VAE,Vättis,1930,1008,46.91666667,9.45
VAE,Vättis,1931,1225.6,46.91666667,9.45
VAE,Vättis,1932,941.3,46.91666667,9.45
VAE,Vättis,1933,1055.4,46.91666667,9.45
VAE,Vättis,1934,1024.9,46.91666667,9.45
VAE,Vättis,1935,1528.7,46.91666667,9.45
VAE,Vättis,1936,1160.2,46.91666667,9.45
VAE,Vättis,1937,1059.3,46.91666667,9.45
VAE,Vättis,1938,895.7,46.91666667,9.45
VAE,Vättis,1939,1223.4,46.91666667,9.45
VAE,Vättis,1940,1333.3,46.91666667,9.45
VAE,Vättis,1941,972.3,46.91666667,9.45
VAE,Vättis,1942,995,46.91666667,9.45
VAE,Vättis,1943,918.2,46.91666667,9.45
VAE,Vättis,1944,1119.1,46.91666667,9.45
VAE,Vättis,1945,1160.7,46.91666667,9.45
VAE,Vättis,1946,965.3,46.91666667,9.45
VAE,Vättis,1947,1001.4,46.91666667,9.45
VAE,Vättis,1948,959.6,46.91666667,9.45
VAE,Vättis,1949,803.6,46.91666667,9.45
VAE,Vättis,1950,1054.5,46.91666667,9.45
VAE,Vättis,1951,1033.8,46.91666667,9.45
VAE,Vättis,1952,1246.5,46.91666667,9.45
VAE,Vättis,1953,840.6,46.91666667,9.45
VAE,Vättis,1954,1309,46.91666667,9.45
VAE,Vättis,1955,965,46.91666667,9.45
VAE,Vättis,1956,1035.3,46.91666667,9.45
VAE,Vättis,1957,920.7,46.91666667,9.45
VAE,Vättis,1958,1254.8,46.91666667,9.45
VAE,Vättis,1959,710.6,46.91666667,9.45
VAE,Vättis,1960,1118.3,46.91666667,9.45
VAE,Vättis,1961,982.5,46.91666667,9.45
VAE,Vättis,1962,1029.7,46.91666667,9.45
VAE,Vättis,1963,1032.8,46.91666667,9.45
VAE,Vättis,1964,968.6,46.91666667,9.45
VAE,Vättis,1965,1389.3,46.91666667,9.45
VAE,Vättis,1966,1416.9,46.91666667,9.45
VAE,Vättis,1967,1252.8,46.91666667,9.45
VAE,Vättis,1968,1265.6,46.91666667,9.45
VAE,Vättis,1969,998,46.91666667,9.45
VAE,Vättis,1970,1491.2,46.91666667,9.45
VAE,Vättis,1971,831.4,46.91666667,9.45
VAE,Vättis,1972,820.2,46.91666667,9.45
VAE,Vättis,1973,1133.3,46.91666667,9.45
VAE,Vättis,1974,1301.5,46.91666667,9.45
VAE,Vättis,1975,951.9,46.91666667,9.45
VAE,Vättis,1976,888.7,46.91666667,9.45
VAE,Vättis,1977,1092.5,46.91666667,9.45
VAE,Vättis,1978,1043.8,46.91666667,9.45
VAE,Vättis,1979,1377.6,46.91666667,9.45
VAE,Vättis,1980,971.8,46.91666667,9.45
VAE,Vättis,1981,1366.4,46.91666667,9.45
VAE,Vättis,1982,1034.6,46.91666667,9.45
VAE,Vättis,1983,1134.6,46.91666667,9.45
VAE,Vättis,1984,1061.5,46.91666667,9.45
VAE,Vättis,1985,1023.1,46.91666667,9.45
VAE,Vättis,1986,1171.5,46.91666667,9.45
VAE,Vättis,1987,1187.5,46.91666667,9.45
VAE,Vättis,1988,1126.8,46.91666667,9.45
VAE,Vättis,1989,730.5,46.91666667,9.45
VAE,Vättis,1990,1116.2,46.91666667,9.45
VAE,Vättis,1991,1079,46.91666667,9.45
VAE,Vättis,1992,1080,46.91666667,9.45
VAE,Vättis,1993,1222.4,46.91666667,9.45
VAE,Vättis,1994,986.1,46.91666667,9.45
VAE,Vättis,1995,1163.4,46.91666667,9.45
VAE,Vättis,1996,998.7,46.91666667,9.45
VAE,Vättis,1997,939.7,46.91666667,9.45
VAE,Vättis,1998,1036.6,46.91666667,9.45
VAE,Vättis,1999,1532.8,46.91666667,9.45
VAE,Vättis,2000,1272.1,46.91666667,9.45
VAE,Vättis,2001,1340.5,46.91666667,9.45
VAE,Vättis,2002,1432.8,46.91666667,9.45
VAE,Vättis,2003,880,46.91666667,9.45
VAE,Vättis,2004,1042.7,46.91666667,9.45
VAE,Vättis,2005,918.5,46.91666667,9.45
VAE,Vättis,2006,964.2,46.91666667,9.45
VAE,Vättis,2007,1205.8,46.91666667,9.45
VAE,Vättis,2008,1354.9,46.91666667,9.45
VAE,Vättis,2009,1026.6,46.91666667,9.45
VAE,Vättis,2010,1066.6,46.91666667,9.45
VAE,Vättis,2011,1171.7,46.91666667,9.45
VAE,Vättis,2012,1453.4,46.91666667,9.45
VAE,Vättis,2013,1084.3,46.91666667,9.45
VAE,Vättis,2014,1143.1,46.91666667,9.45
VAE,Vättis,2015,1057.3,46.91666667,9.45
VAE,Vättis,2016,1159.8,46.91666667,9.45
VAE,Vättis,2017,1255.3,46.91666667,9.45
VAE,Vättis,2018,1049.1,46.91666667,9.45
VAE,Vättis,2019,1182.5,46.91666667,9.45
VAE,Vättis,2020,1110.9,46.91666667,9.45
VAE,Vättis,2021,1107.8,46.91666667,9.45
VAE,Vättis,2022,904.1,46.91666667,9.45
WDO,Wahlendorf,1939,1463.8,47,7.333333333
WDO,Wahlendorf,1940,1279.6,47,7.333333333
WDO,Wahlendorf,1941,917.6,47,7.333333333
WDO,Wahlendorf,1942,920.3,47,7.333333333
WDO,Wahlendorf,1943,861.9,47,7.333333333
WDO,Wahlendorf,1944,1074.4,47,7.333333333
WDO,Wahlendorf,1945,914.5,47,7.333333333
WDO,Wahlendorf,1946,1096.7,47,7.333333333
WDO,Wahlendorf,1947,848,47,7.333333333
WDO,Wahlendorf,1948,1056.3,47,7.333333333
WDO,Wahlendorf,1949,715.1,47,7.333333333
WDO,Wahlendorf,1950,1305.3,47,7.333333333
WDO,Wahlendorf,1951,1386.3,47,7.333333333
WDO,Wahlendorf,1952,1612.1,47,7.333333333
WDO,Wahlendorf,1953,830.3,47,7.333333333
WDO,Wahlendorf,1954,1402,47,7.333333333
WDO,Wahlendorf,1955,1326.4,47,7.333333333
WDO,Wahlendorf,1956,1220.6,47,7.333333333
WDO,Wahlendorf,1957,1155.5,47,7.333333333
WDO,Wahlendorf,1958,1342.3,47,7.333333333
WDO,Wahlendorf,1959,1090.2,47,7.333333333
WDO,Wahlendorf,1960,1310.1,47,7.333333333
WDO,Wahlendorf,1961,1255.1,47,7.333333333
WDO,Wahlendorf,1962,1110.2,47,7.333333333
WDO,Wahlendorf,1963,1253.7,47,7.333333333
WDO,Wahlendorf,1964,1063.8,47,7.333333333
WDO,Wahlendorf,1965,1680.2,47,7.333333333
WDO,Wahlendorf,1966,1374.9,47,7.333333333
WDO,Wahlendorf,1967,1100,47,7.333333333
WDO,Wahlendorf,1968,1589,47,7.333333333
WDO,Wahlendorf,1969,1120.5,47,7.333333333
WDO,Wahlendorf,1970,1420.5,47,7.333333333
WDO,Wahlendorf,1971,1019.5,47,7.333333333
WDO,Wahlendorf,1972,1144.3,47,7.333333333
WDO,Wahlendorf,1973,1155.8,47,7.333333333
WDO,Wahlendorf,1974,1056,47,7.333333333
WDO,Wahlendorf,1975,999.4,47,7.333333333
WDO,Wahlendorf,1976,849.6,47,7.333333333
WDO,Wahlendorf,1977,1455.7,47,7.333333333
WDO,Wahlendorf,1978,1319,47,7.333333333
WDO,Wahlendorf,1979,1354.9,47,7.333333333
WDO,Wahlendorf,1980,1324,47,7.333333333
WDO,Wahlendorf,1981,1441.2,47,7.333333333
WDO,Wahlendorf,1982,1449.1,47,7.333333333
WDO,Wahlendorf,1983,1216.2,47,7.333333333
WDO,Wahlendorf,1984,1243.1,47,7.333333333
